Date,Ambev,Petro,Magalu,B3,Bradesco,Bova
2018-01-29 00:00:00-02:00,18.26886558532715,8.747052192687988,2.5507123470306396,7.266349792480469,17.736024856567383,81.77999877929688
2018-01-30 00:00:00-02:00,18.293960571289062,8.588415145874023,2.552521228790283,7.214036464691162,17.91337776184082,81.61000061035156
2018-01-31 00:00:00-02:00,18.360881805419922,8.680953979492188,2.5495059490203857,7.180993556976318,18.06856918334961,82.0
2018-02-01 00:00:00-02:00,18.654586791992188,9.042291641235352,2.5887012481689453,7.233309268951416,17.589696884155273,82.55000305175781
2018-02-02 00:00:00-02:00,18.469970703125,8.799927711486816,2.5284006595611572,7.1589674949646,17.04359245300293,81.23999786376953
2018-02-05 00:00:00-02:00,18.19304656982422,8.390120506286621,2.4310147762298584,6.8588385581970215,16.76856231689453,79.19999694824219
2018-02-06 00:00:00-02:00,18.142696380615234,8.808744430541992,2.4614670276641846,6.880867958068848,17.16781234741211,81.1500015258789
2018-02-07 00:00:00-02:00,18.142696380615234,8.56638240814209,2.381870985031128,6.792757511138916,16.91051483154297,79.95999908447266
2018-02-08 00:00:00-02:00,18.1762638092041,8.394523620605469,2.291419744491577,6.734935283660889,16.702028274536133,78.69999694824219
2018-02-09 00:00:00-02:00,18.033605575561523,8.271141052246094,2.227802276611328,6.6055216789245605,16.51126480102539,78.16999816894531
2018-02-14 00:00:00-02:00,18.662979125976562,8.482656478881836,2.2522244453430176,6.729427814483643,17.11457633972168,80.5999984741211
2018-02-15 00:00:00-02:00,18.71332550048828,8.548755645751953,2.388201951980591,6.913908958435059,17.185558319091797,81.4000015258789
2018-02-16 00:00:00-02:00,18.822418212890625,8.557568550109863,2.3701117038726807,7.0323076248168945,17.154502868652344,81.55999755859375
2018-02-19 00:00:00-03:00,18.74689483642578,8.835182189941406,2.480160713195801,7.021295070648193,17.070219039916992,81.86000061035156
2018-02-20 00:00:00-03:00,19.057384490966797,9.007039070129395,2.502169609069824,7.1176652908325195,17.5892391204834,82.94000244140625
2018-02-21 00:00:00-03:00,18.797243118286133,8.923314094543457,2.3981518745422363,7.340693950653076,17.682405471801758,83.04000091552734
2018-02-22 00:00:00-03:00,18.814027786254883,9.139236450195312,2.454834222793579,7.244322299957275,17.788862228393555,83.75
2018-02-23 00:00:00-03:00,18.4364013671875,9.306684494018555,2.6227707862854004,7.437064170837402,17.953006744384766,84.29000091552734
2018-02-26 00:00:00-03:00,18.587453842163086,9.482948303222656,2.843773126602173,7.492133617401123,17.953006744384766,84.72000122070312
